Seed,Score,Oops,BlueprintBrainstorm,InvisibleJoker,Hack,Fibonacci,8Ball,Negative
6AFICU5D,11,2,0,0,2,1,1,0
6ASJ7O52,10,2,1,0,1,1,1,0
6AI7RLH2,10,2,1,0,1,1,1,0
6AL1K7O7,12,1,1,0,2,1,1,0
6AGKCOHL,10,1,1,0,1,1,1,0
6ARXXDEB,10,1,1,0,1,1,1,0
6APWR385,10,2,1,0,1,1,1,0
6AM4W4WN,10,1,0,0,2,1,1,0
6AL8486A,10,1,1,0,2,1,1,0
6AIQULFK,10,1,1,0,2,1,1,0
6AMXW3DK,10,1,1,0,1,1,1,0
6AGVLQH7,10,1,2,0,1,1,1,0
6AITFUUN,10,1,2,0,1,1,1,0
6AS1OVSQ,12,1,2,0,2,1,1,0
6ALHDGZE,10,1,0,0,3,1,1,0
6AV15XUZ,10,1,1,0,2,1,1,0
6AT114U6,10,1,1,0,2,1,1,0
6AQ5VAEM,10,1,0,0,3,1,1,0
6ANVYA2W,10,1,1,0,2,1,1,0
6APR1P5H,11,1,2,0,1,1,1,0
6AMQTKSW,10,1,0,0,2,1,1,0
6AKOVYWL,10,1,1,0,2,1,1,0
6AIUQMTM,10,1,2,0,1,1,1,0
6AL7L5I3,12,1,1,0,2,1,1,0
6AUCNPGM,11,1,1,0,2,1,1,1
6AYXOFI1,11,1,0,0,2,1,1,0
6AUMM245,10,2,1,0,1,1,1,0
6ANI7R44,10,1,0,0,3,1,1,0
6ASRAL66,10,2,1,0,1,1,1,0
6ARD7I9A,10,1,2,0,1,1,1,0
6AK2PG1Y,10,2,1,0,1,1,1,0
6AN4D4MG,11,1,2,0,1,1,1,1
6ALM23IS,10,2,1,0,1,1,1,0
6AS8Z63M,10,1,1,0,1,1,1,0
6AQQ133O,11,2,0,0,2,1,1,0
6ATKR9E7,10,1,1,0,1,1,1,0
6ATLJIEK,10,1,1,0,2,1,1,0
6AK1ES6N,10,1,1,0,2,1,1,0
6ANX73AU,12,1,1,0,3,1,1,0
6AJ4KDK1,10,3,0,0,1,1,1,0
6ARKTYGF,10,1,1,0,2,1,1,0
6AGNTVIJ,12,1,0,0,3,1,1,1
6AOI8NV9,10,2,1,0,1,1,1,0
6AGO5KZF,10,1,1,0,2,1,1,0
6APLG5U1,11,1,1,0,2,1,1,1
6AK8QG1Q,10,3,0,0,1,1,1,0
6AF1JIY5,10,1,1,0,2,1,1,0
6ANSF8VK,11,1,2,0,1,1,1,0
6AKPOLJJ,10,2,1,0,1,1,1,0
6AP3NULF,10,2,0,0,2,1,1,0
6AMZUX4N,10,1,1,0,2,1,1,0
6ASZER67,10,1,0,0,3,1,1,0
6AN4D99M,10,2,0,0,1,1,1,0
6ATYIM8X,11,1,1,0,2,1,1,0
6APGFCAU,10,2,1,0,1,1,1,0
6ANWWWAB,10,1,2,0,1,1,1,0
6AUIZCVU,10,2,0,0,2,1,1,0
6AJN54AL,10,1,1,0,1,1,1,0
6AMZWCMF,11,2,0,0,2,1,1,1
6ARRE2DS,10,2,0,0,2,1,1,0
6ATR9SV5,10,2,1,0,1,1,1,0
6AP2VDHN,11,1,2,0,1,1,1,0
6ASK3DMR,10,1,0,0,3,1,1,0
6ANCEJ4T,12,1,2,0,1,1,1,0
6ASPNTNK,10,1,1,0,1,1,1,0
6AKUKJH4,10,1,1,0,1,1,1,0
6AJCE3UL,10,3,0,0,1,1,1,0
6AOKJMMG,11,1,1,0,1,1,1,1
6AWAWN7I,10,1,0,0,3,1,1,0
6AL3HHPQ,11,2,0,0,2,1,1,1
6AU35HPQ,10,2,0,0,2,1,1,0
6AO2T464,10,2,1,0,1,1,1,0
6ALGYLKV,11,1,1,0,2,1,1,1
6AHUPKX7,10,2,1,0,1,1,1,0
6AK6GU7A,10,1,2,0,1,1,1,0
6ANDBGIT,11,1,1,0,1,1,1,1
6ASIT4H2,11,2,1,0,1,1,1,1
6AOP9LUS,10,2,0,0,2,1,1,0
6ANGJRGG,11,1,1,0,2,1,1,0
6ASS33WB,11,2,1,0,1,1,1,0
6AU797EQ,10,1,1,0,1,1,1,0
6AMKA471,10,2,1,0,1,1,1,0
6APBZUBE,10,2,1,0,1,1,1,0
6AJCAWZ1,10,1,1,0,2,1,1,0
6AM6XX8J,10,1,1,0,2,1,1,0
6AOOUVMR,10,2,1,0,1,1,1,0
6ANKOQXH,10,3,0,0,1,1,1,0
6ANBNKKA,10,1,1,0,2,1,1,0
6ANJK1U4,10,1,1,0,2,1,1,0
6AKAMBNT,11,1,1,0,2,1,1,1
6AO4URLJ,10,2,0,0,1,1,1,0
6ALK3B1R,11,2,0,0,2,1,1,0
6AMUPFHJ,11,1,2,0,1,1,1,1
6AVLQ2SE,12,1,2,0,1,1,1,0
6AN1NJHB,11,1,2,0,1,1,1,1
6AM5UVUP,10,2,0,0,1,1,1,0
6AQ642J1,10,3,0,0,1,1,1,0
6AVLPTO6,10,2,1,0,1,1,1,0
6ATKL34E,10,2,0,0,2,1,1,0
6AM7EEBD,11,2,0,0,1,1,1,1
6ANQDNQ6,12,1,0,0,3,1,1,2
6AQOZVJU,12,2,1,0,1,1,1,1
6ALRXB31,10,2,0,0,2,1,1,0
6AQS2QMU,10,1,1,0,2,1,1,0
6AFVYQMZ,14,4,0,0,2,1,1,0
6AUHW52I,12,1,1,0,3,1,1,0
6AMVPM56,10,1,0,0,2,1,1,0
6AOKI6Z6,10,3,0,0,1,1,1,0
6AM4FH7D,10,1,1,0,1,1,1,0
6AO2Z17T,11,2,0,0,2,1,1,0
6APOGGT9,10,2,1,0,1,1,1,0
6AVHX1CQ,12,1,1,0,1,1,1,1
6AZCIUSM,10,1,1,0,2,1,1,0
6ANCJ48Z,10,1,2,0,1,1,1,0
6AMG6D74,11,3,0,0,1,1,1,1
6ATVI71N,10,1,0,0,3,1,1,0
6ANFYQFP,11,1,2,0,1,1,1,1
6AW15HGH,10,2,0,0,2,1,1,0
6ASNV9D8,12,1,0,0,4,1,1,0
6AP35P42,10,3,0,0,1,1,1,0
6AYBDEMD,14,3,1,0,1,1,1,1
6AWCHUZX,11,2,1,0,1,1,1,1
6AOPQDZ5,10,2,1,0,1,1,1,0
6ARXGS1Z,10,2,1,0,1,1,1,0
6AM6ITDH,10,1,1,0,2,1,1,0
6AL2OUPE,11,1,0,0,2,1,1,1
6AT1UB2V,10,3,0,0,1,1,1,0
6AT17B22,12,3,1,0,1,1,1,0
6AUANHHV,10,1,2,0,1,1,1,0
6ASOENZ5,10,2,0,0,2,1,1,0
6AVZYDEL,11,2,1,0,1,1,1,0
6AM2JJHM,10,1,1,0,2,1,1,0
6AUX8NAX,10,3,0,0,1,1,1,0
6AMR2AMU,10,2,1,0,1,1,1,0
6AN2IWI2,11,1,2,0,1,1,1,1
6ASU3B7H,10,1,1,0,1,1,1,0
6AHOB5DW,11,2,1,0,1,1,1,0
6AXRU3BI,11,1,2,0,1,1,1,1
6ANN3VQJ,11,1,0,0,3,1,1,0
6AMK8M31,12,1,3,0,1,1,1,0
6AJT4EZS,11,1,2,0,1,1,1,1
6APVEPB9,10,2,1,0,1,1,1,0
6ALCOT74,11,1,0,0,3,1,1,1
6AVGV7NI,10,2,0,0,2,1,1,0
6AT9A5U6,12,1,3,0,1,1,1,0
6ARXIC8V,10,1,1,0,1,1,1,0
6AUXER5D,10,2,1,0,1,1,1,0
6AS8GTA2,12,2,1,0,2,1,1,0
6AMMLCKU,11,2,1,0,1,1,1,1
6AQMLPI3,11,1,1,0,1,1,1,1
6ANSQ7PA,12,2,1,0,2,1,1,0
6APEVQFJ,10,1,1,0,1,1,1,0
6AT9JC3O,11,1,1,0,2,1,1,1
6AQ91BWK,11,1,2,0,1,1,1,1
6APVTVRC,12,1,0,0,2,1,1,1
6APWJDQN,10,1,1,0,1,1,1,0
6AYUX734,11,1,1,0,1,1,1,1
6AOH5D12,10,2,1,0,1,1,1,0
6AM6TIRP,11,1,1,0,2,1,1,0
6APR65Z1,11,1,2,0,1,1,1,1
6AIU6N7I,10,3,0,0,1,1,1,0
6ARK436J,10,1,1,0,2,1,1,0
6ANRFDCK,10,1,2,0,1,1,1,0
6ALCCMVX,10,1,1,0,2,1,1,0
6ASP6ZZG,10,2,1,0,1,1,1,0
6APUP76U,10,1,1,0,2,1,1,0
6AMEPXOV,10,2,0,0,1,1,1,0
6AZ8GPHJ,12,2,0,0,3,1,1,0
6AZUAWMT,13,1,2,0,2,1,1,1
6AL199F5,10,1,1,0,2,1,1,0
6AP5UGBR,10,1,1,0,1,1,1,0
6AP1KMLG,12,3,1,0,1,1,1,0
6AO24JUG,10,2,1,0,1,1,1,0
6AZWQIKH,10,1,0,0,2,1,1,0
6ARVJ9HV,12,3,0,0,1,1,1,1
6AXFBK21,10,2,0,0,1,1,1,0
6AN4P9VI,10,2,0,0,2,1,1,0
6ATAO2VL,10,1,1,0,1,1,1,0
6AOO1WFL,10,2,0,0,2,1,1,0
6AOVODCO,11,1,1,0,2,1,1,1
6AG5DEE8,11,2,0,0,2,1,1,0
6ANL1ZYD,10,2,1,0,1,1,1,0
6AZTLGU9,12,1,3,0,1,1,1,0
6AQHX3NM,12,1,2,0,1,1,1,1
6AQTI862,10,1,1,0,1,1,1,0
6AP4R8WY,10,1,2,0,1,1,1,0
6AOMUQC2,10,1,2,0,1,1,1,0
6AN42KX1,10,1,2,0,1,1,1,0
6AMEXUBH,10,1,1,0,1,1,1,0
6ARINCY8,10,2,0,0,2,1,1,0
6AONQ8ZI,10,2,0,0,1,1,1,0
6AOKPLQN,10,2,0,0,2,1,1,0
6AOP3MGI,12,3,0,0,2,1,1,0
6AOW7PG8,11,1,0,0,3,1,1,1
6ATWDO6K,10,3,0,0,1,1,1,0
6ANKWEEQ,10,3,0,0,1,1,1,0
6AWVKMVC,11,1,0,0,3,1,1,1
6AU4L2EN,10,2,0,0,1,1,1,0
6ATIWR94,10,1,2,0,1,1,1,0
6AOQFW6G,11,1,1,0,2,1,1,1
6APY2SBV,11,2,1,0,1,1,1,1
6AS87MY2,12,2,0,0,2,1,1,0
6AQ7PEKL,10,1,0,0,3,1,1,0
6AO78DW9,11,2,0,0,1,1,1,1
6APGFFKY,12,1,3,0,1,1,1,0
6AUPYV1U,10,1,1,0,1,1,1,0
6AQH2QIK,11,2,1,0,1,1,1,1
6AMFFMU7,10,2,1,0,1,1,1,0
6AMFH6D1,10,1,0,0,3,1,1,0
6AV7D6N3,12,2,2,0,1,1,1,0
6ASYR1DR,10,3,0,0,1,1,1,0
6AKTYBBE,10,3,0,0,1,1,1,0
6ANG7IKU,10,1,1,0,2,1,1,0
6AN5KTY5,11,2,0,0,2,1,1,0
6AW2HMSS,10,2,0,0,2,1,1,0
6ARDI6FC,10,1,1,0,2,1,1,0
6ALLK3AP,10,1,1,0,2,1,1,0
6AUT7WPJ,11,2,1,0,1,1,1,1
6AUBV8JC,10,2,1,0,1,1,1,0
6AZVCTKY,11,2,1,0,1,1,1,1
6AKILXHO,12,2,1,0,2,1,1,0
6AQI5UH9,10,1,1,0,1,1,1,0
6AKIWMZ4,10,2,1,0,1,1,1,0
6AQ8MMS4,10,1,1,0,2,1,1,0
6AVSU1BJ,10,1,0,0,2,1,1,0
6AXGG4RW,12,2,2,0,1,1,1,0
6ARUSKED,10,1,0,0,3,1,1,0
6AOISG34,10,2,1,0,1,1,1,0
6APRWBDL,10,1,0,0,3,1,1,0
6APA898W,10,1,0,0,3,1,1,0
6APQ99F8,11,2,0,0,1,1,1,0
6AR51J28,14,3,0,0,1,1,1,2
6AJX3MEF,11,3,0,0,1,1,1,0
6ANJZHOD,10,1,1,0,2,1,1,0
6AQOP5D3,12,2,2,0,1,1,1,0
6AR2O6N8,10,1,0,0,2,1,1,0
6APCKS6U,11,3,0,0,1,1,1,0
6AN52L97,12,2,1,0,1,1,1,0
6AXDV7QI,10,1,1,0,2,1,1,0
6AQDCPXH,10,1,0,0,2,1,1,0
6AQXFUSG,10,1,0,0,2,1,1,0
6AOV5Z36,12,1,2,0,2,1,1,0
6B15KCTC,10,1,2,0,1,1,1,0
6AOORY6Q,12,1,0,0,3,1,1,2
6AR6Q9RI,10,2,0,0,1,1,1,0
6AR6UUAP,12,1,1,0,2,1,1,0
6AOBSV9D,10,1,2,0,1,1,1,0
6AP87SLU,10,1,1,0,1,1,1,0
6APHXRDM,10,1,1,0,2,1,1,0
6ANGVWGA,10,1,1,0,2,1,1,0
6API6FZO,11,2,0,0,1,1,1,1
6AWHZ9VB,10,1,0,0,3,1,1,0
6ARC76AT,11,1,0,0,2,1,1,1
6ANN8MOA,12,1,1,0,3,1,1,0
6ANN3RWM,10,2,1,0,1,1,1,0
6AK6E26L,10,1,1,0,1,1,1,0
6AR5Q544,11,1,1,0,1,1,1,1
6AU7AIZO,10,1,2,0,1,1,1,0
6APQ31TA,11,1,2,0,1,1,1,1
6AOVF8CD,10,3,0,0,1,1,1,0
6ALZWYE2,10,2,0,0,2,1,1,0
6AKGLPPL,10,1,1,0,2,1,1,0
6AXM1XRM,10,1,2,0,1,1,1,0
6ANQPN9M,10,2,1,0,1,1,1,0
6AKKD4TA,10,1,1,0,2,1,1,0
6AQKDT8O,10,1,1,0,2,1,1,0
6AGO5I8L,10,2,0,0,2,1,1,0
6AWD769K,10,1,1,0,2,1,1,0
6ANTILO8,10,1,1,0,2,1,1,0
6AVZZUOC,10,3,0,0,1,1,1,0
6AOH3THC,10,1,0,0,3,1,1,0
6AQD9FVH,10,1,1,0,2,1,1,0
6B2IOKIE,10,2,1,0,1,1,1,0
6ASLK4WA,10,2,0,0,2,1,1,0
6AT18WAV,10,2,0,0,1,1,1,0
6AM67WK7,10,2,0,0,2,1,1,0
6AVW6DTQ,10,2,0,0,2,1,1,0
6ARRZHYN,10,2,0,0,2,1,1,0
6AQX3GP2,10,2,0,0,1,1,1,0
6AQIO7HL,11,1,2,0,1,1,1,0
6AOO6FML,10,1,1,0,1,1,1,0
6ARHISOG,10,2,0,0,2,1,1,0
6ANC8A67,11,1,1,0,2,1,1,1
6AV773L9,12,1,2,0,1,1,1,0
6ASGHVVK,10,1,2,0,1,1,1,0
6AUXHXHY,10,1,0,0,3,1,1,0
6AMZLQX6,10,2,1,0,1,1,1,0
6AQWFISA,10,1,1,0,1,1,1,0
6AONW9BU,14,3,0,0,2,1,1,2
6AOUJS4Y,10,1,0,0,3,1,1,0
6AUW6ZBU,10,2,1,0,1,1,1,0
6AVMOL3I,10,1,1,0,2,1,1,0
6AMA745Z,10,1,1,0,2,1,1,0
6ARE1BEA,10,2,0,0,2,1,1,0
6AZOEKDO,10,2,1,0,1,1,1,0
6APXNYM9,10,2,0,0,1,1,1,0
6AMDMPKV,11,1,0,0,3,1,1,0
6AQT5UF7,10,1,1,0,1,1,1,0
6AVVUOA2,11,3,0,0,1,1,1,1
6ASTK2OS,10,1,1,0,2,1,1,0
6AR7N7WM,10,2,1,0,1,1,1,0
6AN2S79Y,10,2,1,0,1,1,1,0
6AUKZIMX,10,1,2,0,1,1,1,0
6AT2POBJ,10,1,2,0,1,1,1,0
6ANRLGPE,10,2,1,0,1,1,1,0
6AQKAMD2,11,1,0,0,3,1,1,0
6AXBCHCC,10,2,1,0,1,1,1,0
6ANV6KJN,11,1,1,0,2,1,1,1
6AOFLUA7,10,1,0,0,2,1,1,0
6AKYUNAC,10,1,1,0,2,1,1,0
6AQ9O6VS,10,3,0,0,1,1,1,0
6AVGM3DJ,11,2,0,0,2,1,1,1
6ANMZZ7Y,11,1,1,0,2,1,1,0
6APQUQTS,10,2,0,0,2,1,1,0
6AW3POTG,12,1,1,0,3,1,1,0
6AQLGX6B,10,1,0,0,3,1,1,0
6B21QJ1J,12,1,3,0,1,1,1,0
6ASCLWDB,10,1,1,0,2,1,1,0
6ATD4L5V,12,1,1,0,2,1,1,2
6ATFKBYG,11,1,2,0,1,1,1,1
6ATAA4LR,10,1,1,0,2,1,1,0
6AZ2V8G9,10,3,0,0,1,1,1,0
6ANQF84B,10,1,1,0,1,1,1,0
6AOLAK4J,10,1,0,0,2,1,1,0
6AX87HM6,13,3,1,0,1,1,1,1
6B69HPAX,12,2,0,0,3,1,1,0
6AW9S658,13,1,2,0,2,1,1,1
6ARXYXDB,10,1,1,0,1,1,1,0
6ASOM7SH,10,1,1,0,1,1,1,0
6ASCEBEG,11,1,2,0,1,1,1,1
6AY1VIIK,10,1,2,0,1,1,1,0
6APD74Q6,10,1,0,0,2,1,1,0
6AXVCGAJ,10,1,1,0,2,1,1,0
6ATCXG4D,11,1,1,0,1,1,1,1
6AYQFONH,11,1,2,0,1,1,1,1
6B39VOXX,10,1,1,0,2,1,1,0
6APRIM58,10,3,0,0,1,1,1,0
6AJG8DQ8,12,1,0,0,2,1,1,2
6ATSPA6E,11,2,0,0,2,1,1,1
6B3ECRAP,10,1,1,0,2,1,1,0
6AT5Q9QN,11,1,1,0,2,1,1,0
6AST7VZG,11,2,0,0,2,1,1,0
6AQMRR5U,10,1,1,0,2,1,1,0
6AXJVWL7,12,1,1,0,2,1,1,2
6AYZNB5D,12,2,0,0,2,1,1,0
6AUK1VQP,10,2,0,0,2,1,1,0
6AQPCYOU,12,2,0,0,1,1,1,1
6B1IHKKC,10,3,0,0,1,1,1,0
6AOK2VYP,10,3,0,0,1,1,1,0
6AM1DCAD,10,1,1,0,2,1,1,0
6ATZOZRA,14,1,2,0,3,1,1,0
6AMHWSYY,10,2,0,0,1,1,1,0
6AQIUDY1,10,3,0,0,1,1,1,0
6B31SXOB,10,1,0,0,3,1,1,0
6AQN4XWT,11,2,1,0,1,1,1,0
6AY4LJF1,10,2,1,0,1,1,1,0
6AOUACO5,10,1,2,0,1,1,1,0
6AZ7PWX3,10,1,1,0,2,1,1,0
6AXBZEV1,10,1,1,0,2,1,1,0
6APEJQ7T,10,2,0,0,2,1,1,0
6AYHNCEN,10,1,2,0,1,1,1,0
6AOOB6CR,10,2,1,0,1,1,1,0
6ATWMYVR,13,2,1,0,2,1,1,1
6AQRPH6V,10,2,1,0,1,1,1,0
6B6RQMS2,10,1,1,0,2,1,1,0
6AVE9HCY,11,2,0,0,1,1,1,1
6B26PSXN,10,1,1,0,2,1,1,0
6APHJXJB,12,1,2,0,1,1,1,1
6AMF1SDN,10,1,1,0,2,1,1,0
6ASL83LY,11,1,2,0,1,1,1,1
6ANY2FGG,11,1,1,0,2,1,1,1
6AMJSC2S,10,1,1,0,2,1,1,0
6AW4GM4I,10,1,1,0,2,1,1,0
6AW4PPHB,10,1,2,0,1,1,1,0
6ASA69MC,10,2,0,0,1,1,1,0
6AN4KUM3,10,2,0,0,2,1,1,0
6ALRVRDV,11,1,2,0,1,1,1,1
6AU6W1MN,10,1,0,0,2,1,1,0
6AQOTNNV,10,1,1,0,2,1,1,0
6AW84XE4,10,2,1,0,1,1,1,0
6APL8LDC,10,1,1,0,1,1,1,0
6APXNZNM,10,2,0,0,1,1,1,0
6AUA3KRU,12,3,1,0,1,1,1,0
6AQBXKRT,11,2,1,0,1,1,1,1
6AWAVENF,10,2,0,0,1,1,1,0
6ATXZC3H,11,2,1,0,1,1,1,1
6APRFF9O,11,1,2,0,1,1,1,1
6AUPPMKR,10,1,1,0,1,1,1,0
6AV9GLI2,13,2,0,0,3,1,1,1
6AP2P9JU,10,1,2,0,1,1,1,0
6AO8A3FT,11,3,0,0,1,1,1,0
6AQB7L7T,10,2,0,0,2,1,1,0
6AQBZ47S,10,1,0,0,2,1,1,0
6AXQGFAC,10,2,1,0,1,1,1,0
6ANF75TL,12,1,1,0,2,1,1,0
6AR595G4,10,1,2,0,1,1,1,0
6AQNTDNY,11,1,1,0,1,1,1,1
6ANENW21,10,1,0,0,2,1,1,0
6B5XP64J,12,1,2,0,2,1,1,0
6APEMPW1,10,1,2,0,1,1,1,0
6AW3MEP6,10,1,2,0,1,1,1,0
6AUTAW4C,11,1,1,0,1,1,1,1
6APNJBEA,11,1,0,0,3,1,1,1
6AUJ6HMU,10,2,0,0,2,1,1,0
6AW1SEOB,10,1,0,0,3,1,1,0
6AN7SUL1,10,1,1,0,2,1,1,0
6AYCVRDB,10,1,2,0,1,1,1,0
6ALAJYVI,10,2,0,0,1,1,1,0
6AQ8PJ44,10,3,0,0,1,1,1,0
6AQ2IJCC,10,2,0,0,1,1,1,0
6B2HDPLZ,11,1,1,0,2,1,1,0
6AYSYCBO,10,2,1,0,1,1,1,0
6ASCFOS7,10,1,1,0,1,1,1,0
6AUDQXUV,10,3,0,0,1,1,1,0
6ANPML63,10,1,0,0,2,1,1,0
6APFPX1R,10,2,1,0,1,1,1,0
6AKVTW21,10,2,0,0,2,1,1,0
6ARC8NSJ,11,1,1,0,2,1,1,1
6AOO9O7F,10,2,1,0,1,1,1,0
6AURJVQB,10,1,0,0,3,1,1,0
6AO9PL43,10,1,2,0,1,1,1,0
6AT7EGKO,12,2,0,0,2,1,1,2
6AUSAY2K,11,2,1,0,1,1,1,1
6AI8RUT6,10,2,1,0,1,1,1,0
6AK98A6K,12,2,2,0,1,1,1,0
6AWCWYXB,11,1,2,0,1,1,1,1
6B15XV76,10,1,2,0,1,1,1,0
6AQTI29S,12,3,1,0,1,1,1,0
6APD8PJP,13,2,0,0,2,1,1,3
6AS3NHN6,10,1,2,0,1,1,1,0
6AV82NJ1,10,1,1,0,2,1,1,0
6AQVDRPP,10,1,1,0,2,1,1,0
6AZGYQQ3,11,1,1,0,1,1,1,1
6AR9TSG7,13,2,1,0,2,1,1,1
6AWKNI9I,10,2,0,0,2,1,1,0
6AWVGCKV,13,2,1,0,2,1,1,1
6AW6MV5B,10,2,1,0,1,1,1,0
6B1MJPX8,10,1,0,0,2,1,1,0
6AZSJRO4,12,1,3,0,1,1,1,0
6AMVU8EV,10,2,0,0,1,1,1,0
6ANMYCME,10,2,0,0,1,1,1,0
6AYC17FN,11,2,0,0,1,1,1,1
6AQ6G9A7,11,1,2,0,1,1,1,1
6B553SFM,10,1,2,0,1,1,1,0
6AUDQTZQ,12,2,1,0,2,1,1,0
6APJ6JM8,10,2,1,0,1,1,1,0
6AMZTEQL,10,2,1,0,1,1,1,0
6AROPVHM,10,2,0,0,2,1,1,0
6AZIFBSO,10,3,0,0,1,1,1,0
6AXN9P3X,10,1,0,0,2,1,1,0
6AX4KDFA,11,3,0,0,1,1,1,1
6AOBF4H6,10,1,1,0,2,1,1,0
6AMY1OCU,10,2,0,0,2,1,1,0
6AK5T6CB,11,2,0,0,1,1,1,0
6ALRVYB9,11,1,1,0,2,1,1,0
6AP2ELGY,10,1,2,0,1,1,1,0
6B6Q85CD,12,1,0,0,2,1,1,1
6APXMNOX,10,1,2,0,1,1,1,0
6AR38WO7,10,1,2,0,1,1,1,0
6AX4CYO5,10,1,0,0,3,1,1,0
6AXAULCR,11,2,1,0,1,1,1,1
6AYD94WS,10,2,1,0,1,1,1,0
6AYOAPLA,10,1,1,0,2,1,1,0
6AXH4BCK,10,1,1,0,2,1,1,0
6ASQVTV3,10,1,2,0,1,1,1,0
6AQT8XCF,10,3,0,0,1,1,1,0
6B1ZKEAE,10,1,0,0,3,1,1,0
6AQGWVPF,10,2,0,0,2,1,1,0
6ARRTD4I,12,1,2,0,1,1,1,0
6AQIO2C4,10,1,2,0,1,1,1,0
6AS5423F,10,1,1,0,1,1,1,0
6APOMO7W,11,1,1,0,2,1,1,1
6AVZCWPC,10,2,0,0,2,1,1,0
6B4NDEKO,10,2,0,0,2,1,1,0
6AV14K91,10,1,0,0,3,1,1,0
6APN8TV6,10,2,1,0,1,1,1,0
6APW2FQ4,10,2,0,0,2,1,1,0
6AOADHMA,10,1,1,0,2,1,1,0
6AR3PKGJ,11,3,0,0,1,1,1,0
6AMAR5KD,10,2,1,0,1,1,1,0
6AIE152G,11,3,0,0,1,1,1,0
6ASBRSR9,10,2,1,0,1,1,1,0
6AVOV5JL,10,1,1,0,2,1,1,0
6APX76P7,11,2,0,0,1,1,1,0
6AWPZA6P,11,2,1,0,1,1,1,1
6B27N3D5,13,1,1,0,2,1,1,1
6AQ6TVUD,10,2,1,0,1,1,1,0
6AQWOQ7B,10,2,0,0,2,1,1,0
6B27LJTL,10,1,1,0,2,1,1,0
6AT2L53H,11,1,2,0,1,1,1,1
6AWXRARC,12,1,3,0,1,1,1,0
6AR89JBH,10,1,2,0,1,1,1,0
6B2BCZPV,11,1,0,0,3,1,1,1
6AQPQR6G,11,2,0,0,2,1,1,1
6AR1KRLG,10,1,2,0,1,1,1,0
6ARSP2L3,11,2,0,0,2,1,1,0
6APT577K,11,2,1,0,1,1,1,1
6AOHEKWM,10,1,2,0,1,1,1,0
6B32FJKK,12,1,2,0,2,1,1,0
6AOSBJQI,10,1,1,0,2,1,1,0
6AO9TYNQ,10,1,1,0,2,1,1,0
6B127PIW,10,2,0,0,1,1,1,0
6ARIE64I,10,2,1,0,1,1,1,0
6ANQVYIU,10,1,1,0,1,1,1,0
6AML2P3J,10,1,1,0,2,1,1,0
6APL5DM1,10,1,1,0,2,1,1,0
6APQK1AT,10,2,0,0,2,1,1,0
6B1A2LBI,10,1,1,0,2,1,1,0
6AVZ9NXL,10,3,0,0,1,1,1,0
6ASYJ3B6,11,2,1,0,1,1,1,1
6AZ2QNYX,10,1,2,0,1,1,1,0
6ATUYMG7,10,3,0,0,1,1,1,0
6AT7NFQ1,11,1,1,0,2,1,1,0
6AOTHXYG,10,2,0,0,1,1,1,0
6B65ASFX,10,1,0,0,2,1,1,0
6B496L8K,10,2,0,0,2,1,1,0
6B143BKH,10,2,0,0,2,1,1,0
6ARUX4Q7,11,1,0,0,3,1,1,0
6AV7YFP5,10,1,2,0,1,1,1,0
6AZM55DJ,12,2,1,0,2,1,1,0
6AU23S1P,13,3,0,0,2,1,1,1
6ANKOZGN,10,2,1,0,1,1,1,0
6ASJGUVO,12,1,1,0,2,1,1,1
6AQOWT25,10,1,0,0,3,1,1,0
6AZEYIMH,10,1,0,0,3,1,1,0
6AQXIQ8H,12,1,1,0,3,1,1,0
6AR25RM8,10,2,1,0,1,1,1,0
6AT4IE7T,10,2,0,0,1,1,1,0
6AO3FKX9,10,2,0,0,2,1,1,0
6AQQU2Z8,10,2,0,0,1,1,1,0
6ANK3HTT,12,2,1,0,2,1,1,0
6AR92839,10,2,0,0,1,1,1,0
6ATOUR5C,10,3,0,0,1,1,1,0
6AQSI5WT,10,1,1,0,2,1,1,0
6B2B5B5W,10,2,0,0,2,1,1,0
6AXN4Z7M,11,1,2,0,1,1,1,1
6B6E4K7E,10,2,0,0,1,1,1,0
6B185B8E,10,1,2,0,1,1,1,0
6B4K3S3M,10,1,2,0,1,1,1,0
6ATSKPL1,10,1,2,0,1,1,1,0
6AYYXKI7,10,2,1,0,1,1,1,0
6ATN1LMD,13,1,0,0,2,1,1,3
6AQQA7L3,11,2,0,0,1,1,1,1
6ARR1YET,10,1,0,0,2,1,1,0
6AR9NKR4,11,1,2,0,1,1,1,1
6ARQQ4AZ,10,2,1,0,1,1,1,0
6AZIW77A,10,2,1,0,1,1,1,0
6ARCVUF9,11,1,0,0,2,1,1,0
6ATA2NG9,10,3,0,0,1,1,1,0
6AR784RV,11,1,1,0,2,1,1,1
6AU5O2SC,11,1,0,0,3,1,1,0
6APG4MX1,10,2,1,0,1,1,1,0
6ATSBJY9,11,1,2,0,1,1,1,1
6ASCHFBI,10,1,1,0,1,1,1,0
6B9KTQ1X,10,2,0,0,2,1,1,0
6B2MMBBE,10,1,1,0,1,1,1,0
6ARL16FT,10,2,0,0,2,1,1,0
6AS1IS5X,10,2,0,0,2,1,1,0
6AZSW9OM,10,1,1,0,2,1,1,0
6AQJ5XWG,10,2,0,0,2,1,1,0
6AWN2TLR,10,2,1,0,1,1,1,0
6ARKTWQU,11,2,1,0,1,1,1,0
6AXO8HQR,14,2,1,0,1,1,1,2
