Seed,Score,Negative_Jokers,Ace,2,3,4,5,6,7,8,9,Jack,Queen,King,10
MAIL1C4M,74,0,3,4,2,0,4,4,8,1,8,3,2,3,10
MAIL1C6P,74,0,3,9,2,4,3,4,5,10,0,1,5,2,4
MAIL1C8N,74,0,2,7,10,3,0,2,4,4,2,2,5,3,8
MAIL1C99,74,0,6,5,0,3,3,3,2,10,4,7,5,1,3
MAIL1CGF,74,0,0,3,2,3,3,1,2,4,4,4,10,8,8
MAIL1CJD,74,0,5,3,0,1,7,3,4,4,4,4,2,5,10
MAIL1CKL,74,0,4,0,2,3,6,6,7,2,10,3,3,5,1
MAIL1CMP,74,0,0,4,4,2,4,4,8,10,4,1,4,5,2
MAIL1CQQ,74,0,5,5,7,2,0,5,10,1,6,6,2,2,1
MAIL1CRI,74,0,3,0,4,3,7,2,2,10,4,6,4,4,3
MAIL1CU4,74,0,4,8,2,0,4,3,10,7,3,2,2,3,4
MAIL1CVY,74,0,4,2,7,3,0,6,3,0,5,2,5,4,11
MAIL1CWA,74,0,4,3,5,3,2,10,6,2,7,1,0,5,4
MAIL1CX6,74,0,0,10,2,4,5,2,2,3,4,5,7,3,5
MAIL1CZY,74,0,2,3,2,10,5,8,1,3,4,2,0,7,5
MAIL1D4X,74,0,3,0,4,4,4,4,4,5,10,3,3,3,5
MAIL1D5A,74,0,4,3,7,5,3,2,10,2,6,2,4,0,4
MAIL1D8I,74,0,4,2,4,2,5,1,4,0,4,10,8,4,4
MAIL1DAN,74,0,3,2,6,3,0,2,5,4,3,10,4,5,5
MAIL1DDS,74,0,4,1,10,4,2,4,4,5,0,5,3,3,7
MAIL1DE1,74,0,3,4,3,2,10,2,8,0,3,4,7,3,3
MAIL1DFU,74,0,3,1,0,8,2,6,3,10,7,2,3,3,4
MAIL1DIO,74,0,4,5,2,11,5,0,5,4,4,0,2,5,5
MAIL1DM2,74,0,4,3,6,0,3,2,10,4,3,6,1,2,8
MAIL1DPB,74,0,5,0,5,5,4,1,3,2,2,10,3,8,4
MAIL1DQ5,74,0,1,6,3,5,4,4,2,7,5,0,1,10,4
MAIL1DST,74,0,0,5,4,2,3,10,4,5,6,3,3,4,3
MAIL1DUT,74,0,4,2,0,4,10,2,4,3,4,2,7,5,5
MAIL1DXV,74,0,3,3,4,2,0,4,4,8,3,5,10,3,3
MAIL1E2U,74,0,10,4,0,3,3,5,3,6,4,1,7,4,2
MAIL1E4G,74,0,2,0,5,7,3,4,2,3,6,2,4,10,4
MAIL1EB6,74,0,3,2,3,4,2,7,6,5,5,2,0,10,3
MAIL1EBU,74,0,0,1,2,4,4,7,5,5,3,4,4,3,10
MAIL1EFJ,74,0,5,4,4,10,8,0,2,4,2,2,7,3,1
MAIL1EIG,74,0,10,2,7,3,3,4,3,5,4,0,6,3,2
MAIL1EIP,74,0,5,2,3,3,5,10,2,0,9,5,3,1,4
MAIL1EJJ,74,0,2,4,5,9,3,4,5,10,2,2,2,4,0
MAIL1EJK,74,0,3,4,10,7,3,5,2,0,3,2,6,4,3
MAIL1EKD,74,0,0,10,6,4,6,4,3,4,3,3,2,1,6
MAIL1EN4,74,0,0,3,3,3,10,9,3,5,2,6,1,3,4
MAIL1ESB,74,0,0,10,4,4,3,2,7,6,2,3,5,3,3
MAIL1EUW,74,0,2,0,6,10,2,3,7,4,3,4,3,4,4
MAIL1EZT,74,0,3,1,5,8,10,4,4,2,6,3,0,3,3
MAIL1F1H,74,0,1,4,8,1,3,3,3,10,7,8,0,2,2
MAIL1F1S,74,0,7,5,1,6,1,3,3,10,4,5,4,0,3
MAIL1F61,74,0,7,2,4,4,1,4,0,8,2,7,2,1,10
MAIL1FDL,74,0,3,5,2,3,6,10,0,6,3,6,3,2,3
MAIL1FDT,74,0,7,0,3,5,10,2,5,3,2,1,1,5,8
MAIL1FH6,74,0,3,3,2,5,5,5,0,5,5,2,10,5,2
MAIL1FH9,74,0,7,4,2,3,4,2,4,0,2,7,4,3,10
MAIL1FHB,74,0,6,10,2,0,3,3,10,2,6,3,1,5,1
MAIL1FIT,74,0,4,1,9,5,3,1,3,0,10,6,4,2,4
MAIL1FJA,74,0,4,6,0,2,4,10,2,3,4,3,4,5,5
MAIL1FJP,74,0,6,10,4,3,4,5,2,2,9,1,2,0,4
MAIL1FK5,74,0,1,1,4,5,4,3,10,5,6,3,0,6,4
MAIL1FM8,74,0,5,2,10,4,4,4,2,0,7,3,2,4,5
MAIL1FN2,74,0,0,4,5,6,2,1,5,3,10,9,2,3,2
MAIL1FQE,74,0,2,3,6,8,2,2,0,5,10,5,3,3,3
MAIL1FS9,74,0,4,4,2,6,4,4,0,4,4,10,4,1,5
MAIL1FWE,74,0,2,10,6,1,4,4,6,4,0,3,4,4,4
MAIL1FWU,74,0,2,7,2,0,7,4,10,2,3,4,3,3,5
MAIL1G15,74,0,5,7,10,3,2,6,2,1,3,4,5,4,0
MAIL1G2R,74,0,5,0,4,3,2,1,10,4,4,3,5,7,4
MAIL1G34,74,0,5,3,7,3,2,2,10,4,0,4,5,5,2
MAIL1G64,74,0,7,0,4,3,4,3,4,10,3,2,5,2,5
MAIL1G6S,74,0,5,0,6,1,4,2,2,4,4,4,4,6,10
MAIL1G8L,74,0,2,2,0,10,4,2,7,6,2,4,3,5,5
MAIL1GDI,74,0,4,4,5,10,6,2,2,3,7,3,0,4,2
MAIL1GFC,74,0,3,1,10,1,5,3,0,4,5,5,5,3,7
MAIL1GFV,74,0,7,1,1,6,4,2,3,0,3,4,10,3,8
MAIL1GHS,74,0,5,0,2,4,2,5,10,2,4,8,2,4,4
MAIL1GKI,74,0,4,2,1,3,5,1,7,0,8,2,10,4,5
MAIL1GKY,74,0,0,7,3,2,4,9,2,2,10,2,4,4,3
MAIL1GMC,74,0,4,4,3,1,2,4,0,10,3,2,8,7,4
MAIL1GMS,74,0,10,5,5,2,4,0,8,2,5,4,3,1,3
MAIL1GNU,74,0,6,2,8,3,0,4,1,1,4,10,3,4,6
MAIL1GPF,74,0,5,0,4,7,2,4,2,4,3,2,4,10,5
MAIL1GUU,74,0,2,5,4,2,0,5,5,5,3,10,4,3,4
MAIL1GW6,74,0,4,0,4,3,6,3,6,1,7,2,2,10,4
MAIL1GZ9,74,0,3,10,5,4,3,1,4,4,7,4,0,4,3
MAIL1GZH,74,0,4,1,4,3,6,10,5,5,6,0,2,4,2
MAIL1H1V,74,0,0,4,5,3,3,4,6,4,3,5,10,4,1
MAIL1H7H,74,0,3,4,6,6,0,4,10,6,4,2,1,4,2
MAIL1H7K,74,0,2,3,2,8,3,0,10,4,4,4,3,4,5
MAIL1HAR,74,0,4,2,4,4,5,5,5,1,3,4,5,0,10
MAIL1HCY,74,0,3,4,0,0,2,5,7,11,2,5,3,2,8
MAIL1HEO,74,0,7,5,2,4,2,10,5,2,3,0,5,4,3
MAIL1HIE,74,0,8,0,2,5,1,4,5,6,10,4,3,1,3
MAIL1HQ5,74,0,5,4,2,0,8,10,4,4,5,4,2,1,3
MAIL1HQV,74,0,4,3,5,2,3,4,0,6,6,2,2,5,10
MAIL1HWQ,74,0,3,0,10,4,2,3,4,3,5,5,5,5,3
MAIL1HX5,74,0,2,5,3,3,4,3,10,4,0,4,5,3,6
MAIL1HY7,74,0,3,4,3,0,5,3,2,2,7,4,10,4,5
MAIL1HYE,74,0,4,2,0,6,3,2,4,10,2,5,4,3,7
MAIL1HYF,74,0,0,10,5,1,3,4,2,3,5,5,3,7,4
MAIL1I2A,74,0,10,3,0,3,2,5,5,3,9,2,6,2,2
MAIL1I9Z,74,0,6,4,0,4,6,2,3,2,10,5,5,2,3
MAIL1IAV,74,0,3,3,2,0,10,5,4,2,5,3,4,7,4
MAIL1IE8,74,0,3,0,1,10,6,3,3,4,5,3,5,3,6
MAIL1IFY,74,0,5,4,2,6,2,6,10,2,3,2,6,0,4
MAIL1IJM,74,0,0,5,5,10,2,4,3,4,1,1,2,8,7
MAIL1IKL,74,0,6,2,3,4,4,2,3,4,5,0,7,2,10
MAIL1IQJ,74,0,7,5,0,4,2,7,4,11,3,1,5,0,3
MAIL1ISH,74,0,3,6,10,0,2,5,5,2,1,5,3,4,6
MAIL1IUP,74,0,3,3,6,4,0,10,2,6,5,4,4,1,4
MAIL1IUX,74,0,4,3,10,6,3,4,5,4,1,5,2,0,5
MAIL1IVV,74,0,7,3,5,0,3,4,3,7,4,1,10,3,2
MAIL1IYE,74,0,1,2,3,2,5,6,2,5,0,7,5,4,10
MAIL1J1F,74,0,3,2,3,5,5,2,3,5,6,10,5,0,3
MAIL1J1I,74,0,5,3,4,7,4,1,6,5,0,2,10,1,4
MAIL1J2I,74,0,4,2,7,4,0,2,7,2,3,10,5,4,2
MAIL1J2P,74,0,6,8,5,1,4,2,2,0,2,5,3,10,4
MAIL1J2S,74,0,1,4,3,10,0,2,4,3,4,5,7,7,2
MAIL1J32,74,0,5,8,1,5,6,3,2,2,10,5,0,1,4
MAIL1J78,74,0,2,3,7,10,4,3,4,4,0,4,5,4,2
MAIL1J82,74,0,4,10,6,2,2,0,3,4,2,7,5,3,4
MAIL1J8H,74,0,6,4,1,10,0,4,6,2,5,4,4,1,5
MAIL1J9U,74,0,5,4,3,2,4,0,2,5,10,2,5,6,4
MAIL1JBL,74,0,4,5,2,0,6,1,6,10,4,7,4,1,2
MAIL1JDN,74,0,10,3,2,5,8,4,2,7,4,0,5,1,1
MAIL1JFJ,74,0,0,3,5,3,6,2,6,4,2,3,10,4,4
MAIL1JG3,74,0,3,4,2,6,3,4,0,7,2,5,2,10,4
MAIL1JGH,74,0,6,4,10,3,4,2,4,1,3,5,0,5,5
MAIL1JHK,74,0,0,5,4,4,7,6,10,1,2,4,4,2,3
MAIL1JHU,74,0,4,5,10,1,4,6,5,2,6,4,0,2,3
MAIL1JJC,74,0,11,5,2,4,2,3,7,0,3,0,4,8,3
MAIL1JLR,74,0,6,0,7,0,3,4,0,4,4,3,3,12,6
MAIL1JN2,74,0,3,4,3,3,6,3,10,5,0,2,5,3,5
MAIL1JVX,74,0,6,7,4,0,10,5,4,3,1,3,2,4,3
MAIL1JX7,74,0,10,5,3,9,4,4,1,4,4,3,0,4,1
MAIL1JY3,74,0,1,2,5,1,7,0,2,11,6,6,6,5,0
MAIL1K43,74,0,7,2,10,4,4,1,0,2,5,4,4,3,6
MAIL1K6O,74,0,2,2,5,4,6,6,10,2,4,4,1,0,6
MAIL1KCR,74,0,1,0,5,8,3,7,2,1,3,10,4,6,2
MAIL1KGC,74,0,2,6,2,3,5,4,3,4,4,0,10,4,5
MAIL1KGT,74,0,0,10,4,3,5,4,3,5,3,1,5,5,4
MAIL1KIM,74,0,3,10,6,0,7,2,3,2,5,6,2,3,3
MAIL1KJW,74,0,4,4,10,6,1,3,2,2,7,3,7,3,0
MAIL1KK6,74,0,5,4,6,0,10,4,7,2,3,1,5,2,3
MAIL1KLB,74,0,3,5,3,3,2,8,0,10,5,4,3,3,3
MAIL1KLM,74,0,10,2,5,2,3,2,0,6,5,5,2,5,5
MAIL1KU5,74,0,3,3,5,3,10,4,5,3,0,2,5,2,7
MAIL1KVL,74,0,2,3,10,2,9,6,2,3,0,2,4,8,1
MAIL1KWE,74,0,3,4,2,10,7,7,1,1,3,2,6,0,6
MAIL1KWT,74,0,10,2,5,4,7,3,4,4,2,2,0,5,4
MAIL1KYJ,74,0,4,5,4,2,3,1,5,5,3,10,0,6,4
MAIL1L8B,74,0,4,0,3,3,2,7,2,5,1,8,10,4,3
MAIL1LBC,74,0,2,3,5,5,2,2,4,5,6,0,2,6,10
MAIL1LCE,74,0,5,7,6,4,3,4,4,0,2,3,10,2,2
MAIL1LI9,74,0,5,0,3,2,4,5,5,5,3,5,2,10,3
MAIL1LKQ,74,0,5,3,10,2,0,4,6,1,3,5,4,5,4
MAIL1LKW,74,0,4,10,2,4,4,2,5,3,4,6,3,0,5
MAIL1LY6,74,0,3,2,4,10,4,1,5,4,4,0,6,5,4
MAIL1LZ1,74,0,2,0,7,5,8,1,3,4,1,4,10,6,1
MAIL1M4R,74,0,4,4,3,5,1,4,10,5,4,0,5,6,1
MAIL1M59,74,0,2,3,2,2,7,0,11,5,5,0,6,4,5
MAIL1M5B,74,0,6,5,5,0,3,3,5,2,4,4,10,4,1
MAIL1M7A,74,0,0,5,3,3,1,3,2,6,4,9,10,2,4
MAIL1MAJ,74,0,6,3,10,4,6,3,3,4,4,3,3,3,0
MAIL1MAS,74,0,3,7,1,6,0,10,8,2,6,2,3,3,1
MAIL1MCU,74,0,0,11,8,5,1,1,0,5,2,7,5,2,5
MAIL1MF5,74,0,3,6,0,4,6,3,10,6,5,1,1,2,5
MAIL1MHO,74,0,4,1,4,0,8,1,5,5,1,4,10,4,5
MAIL1MI8,74,0,3,1,3,2,10,6,6,2,4,4,0,8,3
MAIL1MM4,74,0,5,1,3,3,2,0,6,8,10,2,5,5,2
MAIL1MMA,74,0,6,6,0,4,3,5,10,4,3,1,3,5,2
MAIL1MMI,74,0,5,2,1,6,4,4,0,10,7,3,5,3,2
MAIL1MQA,74,0,4,6,0,10,9,3,4,5,3,3,3,1,1
MAIL1MTY,74,0,3,5,5,2,4,5,4,5,4,0,4,10,1
MAIL1MV1,74,0,10,3,3,7,4,5,4,0,3,6,2,1,4
MAIL1MYV,74,0,0,3,6,1,6,4,5,10,5,4,3,2,3
MAIL1N28,74,0,5,3,0,2,7,4,10,2,7,1,5,2,4
MAIL1N4E,74,0,1,5,3,10,4,4,4,2,0,9,3,3,4
MAIL1N68,74,0,4,10,0,2,2,5,4,4,4,5,3,4,5
MAIL1NAD,74,0,4,6,2,2,10,3,4,8,3,2,0,2,6
MAIL1NBT,74,0,4,2,5,5,1,0,3,5,4,6,10,5,2
MAIL1NFI,74,0,4,5,5,3,1,2,4,10,0,2,6,5,5
MAIL1NJF,74,0,3,1,5,9,0,4,2,3,4,3,5,3,10
MAIL1NKQ,74,0,6,4,2,0,5,2,3,6,4,2,3,10,5
MAIL1NLO,74,0,1,2,3,2,1,5,0,2,8,10,7,4,7
MAIL1NNN,74,0,6,5,3,3,10,2,3,3,6,0,1,4,6
MAIL1NRV,74,0,3,10,0,5,5,3,3,9,1,3,3,3,4
MAIL1NXF,74,0,3,4,5,3,5,4,3,10,3,3,4,0,5
MAIL1NYW,74,0,5,3,3,10,9,4,2,2,3,0,3,6,2
MAIL1O1D,74,0,2,5,4,10,7,6,2,3,2,3,4,4,0
MAIL1O4B,74,0,0,8,4,2,5,2,3,4,3,2,4,5,10
MAIL1O9H,74,0,4,10,3,6,2,5,5,3,2,2,0,5,5
MAIL1OA4,74,0,5,10,1,4,4,4,5,4,0,3,4,4,4
MAIL1OBO,74,0,4,3,6,8,3,4,4,3,2,1,10,4,0
MAIL1OCT,74,0,5,4,6,5,0,4,3,3,3,2,2,5,10
MAIL1ODY,74,0,4,6,3,10,7,6,3,5,0,1,3,1,3
MAIL1OE2,74,0,10,6,1,5,3,5,4,1,2,2,9,0,4
MAIL1OER,74,0,10,4,0,1,2,3,7,7,4,2,2,6,4
MAIL1OFK,74,0,5,1,0,3,3,5,7,6,2,4,0,11,5
MAIL1OIN,74,0,3,8,3,5,10,3,1,0,5,6,2,2,4
MAIL1ON4,74,0,5,3,2,2,7,5,2,6,0,1,10,6,3
MAIL1ONY,74,0,6,2,5,2,3,2,7,3,10,0,5,3,4
MAIL1OSA,74,0,4,3,10,4,3,3,5,6,3,3,3,0,5
MAIL1OWU,74,0,4,0,2,1,6,5,4,10,4,3,6,4,3
MAIL1OXM,74,0,10,5,4,4,5,2,4,6,3,4,4,1,0
MAIL1OYT,74,0,2,3,5,0,2,3,10,2,4,5,4,6,6
MAIL1OYV,74,0,2,10,1,7,0,1,6,5,6,4,4,2,4
MAIL1OZY,74,0,1,5,3,0,5,5,10,2,2,3,5,6,5
MAIL1P1Z,74,0,6,7,3,1,2,5,10,3,4,5,2,4,0
MAIL1P2K,74,0,3,2,5,2,1,4,4,7,6,10,0,7,1
MAIL1P7O,74,0,5,3,5,1,0,5,1,2,4,6,10,5,5
MAIL1P95,74,0,4,3,10,2,4,2,7,0,2,5,2,9,2
MAIL1P96,74,0,5,3,3,1,2,4,6,0,4,10,6,3,5
MAIL1P9U,74,0,4,5,4,2,3,1,7,1,4,10,5,0,6
MAIL1PB1,74,0,2,2,5,4,0,10,3,4,6,5,4,6,1
MAIL1PBK,74,0,11,4,5,3,5,2,4,7,0,0,3,5,3
MAIL1PDK,74,0,3,4,3,9,3,4,3,4,2,10,2,0,5
MAIL1PEE,74,0,2,1,2,0,10,7,5,8,5,4,3,3,2
MAIL1PFB,74,0,3,3,4,5,2,3,6,4,3,5,10,0,4
MAIL1PJQ,74,0,5,10,4,6,3,1,6,1,0,3,5,5,3
MAIL1PLB,74,0,3,4,3,4,3,4,0,2,5,10,4,5,5
MAIL1PQD,74,0,6,5,1,3,10,6,4,4,3,0,4,3,3
MAIL1PRU,74,0,2,4,9,3,3,3,5,6,0,2,2,3,10
MAIL1PWS,74,0,10,1,3,3,6,3,7,7,4,0,1,5,2
MAIL1PXP,74,0,10,5,4,2,3,7,5,0,4,2,4,3,3
MAIL1PYM,74,0,4,5,1,4,4,3,0,6,5,4,4,10,2
MAIL1Q1Q,74,0,5,2,2,4,6,2,4,3,0,7,2,5,10
MAIL1Q32,74,0,6,2,1,4,10,0,6,4,5,4,3,6,1
MAIL1Q36,74,0,3,3,11,5,0,0,3,2,7,3,3,5,7
MAIL1Q9Z,74,0,6,0,3,6,1,3,10,5,4,2,5,4,3
MAIL1QB2,74,0,0,4,4,4,1,7,1,2,5,5,10,6,3
MAIL1QBB,74,0,0,9,2,4,10,4,3,3,3,3,2,6,3
MAIL1QBN,74,0,0,4,5,4,3,3,4,3,2,10,6,4,4
MAIL1QCF,74,0,5,3,4,3,5,0,3,2,10,4,6,4,3
MAIL1QKZ,74,0,6,2,4,1,3,3,2,10,7,0,5,3,6
MAIL1QMY,74,0,8,10,4,4,6,5,1,4,3,1,0,3,3
MAIL1QN6,74,0,10,6,5,3,5,6,3,4,1,0,1,7,1
MAIL1QOB,74,0,4,2,8,3,7,3,6,3,1,0,2,10,3
MAIL1QOE,74,0,1,8,0,3,2,6,4,10,6,5,4,1,2
MAIL1QOM,74,0,4,4,4,3,1,4,10,4,6,3,6,3,0
MAIL1QTH,74,0,5,0,1,4,4,3,2,3,5,6,3,10,6
MAIL1QU2,74,0,10,6,4,0,5,2,4,2,8,1,2,3,5
MAIL1R8T,74,0,4,5,5,6,1,2,2,7,10,3,2,5,0
MAIL1R9A,74,0,2,1,10,5,7,1,4,5,0,5,7,2,3
MAIL1R9D,74,0,3,10,2,7,4,8,5,0,1,3,5,3,1
MAIL1R9I,74,0,4,6,4,8,2,1,0,2,10,5,2,3,5
MAIL1RCT,74,0,3,8,5,3,4,2,2,11,6,3,0,0,5
MAIL1RG9,74,0,3,5,2,1,6,3,10,3,5,0,4,6,4
MAIL1RGI,74,0,3,4,4,3,8,0,11,4,3,0,4,6,2
MAIL1RGM,74,0,0,1,4,6,1,3,2,10,2,8,2,8,5
MAIL1RH7,74,0,1,4,3,6,3,7,2,4,10,5,0,3,4
MAIL1RK5,74,0,10,6,5,7,4,5,2,3,3,2,3,2,0
MAIL1RSJ,74,0,6,10,1,3,2,5,4,4,2,0,3,9,3
MAIL1RT5,74,0,6,7,0,3,2,5,2,4,5,3,4,1,10
MAIL1RVJ,74,0,2,2,3,5,0,4,4,7,2,6,10,3,4
MAIL1RW2,74,0,3,2,2,0,4,3,3,8,10,3,8,5,1
MAIL1RWK,74,0,5,2,2,0,6,2,4,2,10,6,4,3,6
MAIL1RWY,74,0,5,4,10,0,3,4,5,1,1,5,4,5,5
MAIL1RZL,74,0,4,4,2,4,3,5,10,4,0,2,8,4,2
MAIL1S5L,74,0,0,3,7,3,4,5,3,10,2,4,4,4,3
MAIL1SAL,74,0,0,6,2,3,3,3,4,3,10,10,2,4,2
MAIL1SB8,74,0,5,0,3,3,2,6,4,7,10,1,2,6,3
MAIL1SBM,74,0,8,10,1,2,2,4,0,2,6,2,9,2,4
MAIL1SDX,74,0,4,9,3,3,1,2,3,7,3,10,0,3,4
MAIL1SEB,74,0,3,4,0,4,8,3,4,5,2,3,2,10,4
MAIL1SFC,74,0,2,5,3,7,7,10,2,5,0,2,4,2,3
MAIL1SLO,74,0,2,2,3,6,2,3,2,10,4,7,0,5,6
MAIL1SLV,74,0,2,3,6,3,5,5,0,1,4,10,6,5,2
MAIL1SMC,74,0,5,5,9,0,0,4,11,5,3,3,3,2,2
MAIL1SMW,74,0,7,5,3,2,8,0,6,10,2,4,2,1,2
MAIL1SOA,74,0,4,6,5,2,4,3,7,1,2,2,0,10,6
MAIL1SQE,74,0,10,4,0,7,3,6,4,2,5,3,2,3,3
MAIL1STI,74,0,5,3,1,1,4,7,2,2,0,10,3,6,8
MAIL1STK,74,0,4,7,6,2,2,2,4,5,1,3,6,0,10
MAIL1STY,74,0,10,5,3,5,7,1,2,0,3,4,4,6,2
MAIL12E8,73,0,10,5,2,0,3,8,3,8,4,3,0,5,1
MAIL12I6,73,0,0,10,6,2,2,6,0,6,4,2,5,4,5
MAIL12M9,73,0,7,4,4,3,10,3,1,0,2,7,4,0,7
MAIL13AB,73,0,0,4,10,6,6,2,6,0,2,4,4,5,3
MAIL14BW,73,0,0,3,0,10,4,1,4,4,10,3,4,7,2
MAIL17D2,73,0,0,5,7,6,0,5,2,7,10,3,2,2,3
MAIL17DP,73,0,4,4,4,6,5,0,0,3,4,3,7,2,10
MAIL17O7,73,0,2,5,7,2,10,4,6,0,0,3,6,3,4
MAIL18NW,73,0,0,6,2,5,2,4,3,10,5,6,2,0,7
MAIL18TU,73,0,5,10,6,3,5,6,0,4,3,5,2,0,3
MAIL19D7,73,0,3,3,1,0,5,0,5,5,4,6,6,4,10
MAIL19IR,73,0,3,7,5,0,2,2,3,10,0,5,3,2,10
MAIL19LI,73,0,0,2,5,4,10,4,4,3,4,0,5,6,5
MAIL1B7D,73,0,4,5,0,10,6,4,2,3,4,3,7,0,4
MAIL1B9C,73,0,0,4,5,1,4,5,7,2,5,6,0,10,3
MAIL1DI6,73,0,2,6,8,10,0,2,2,4,0,3,6,2,7
MAIL1DR4,73,0,2,9,4,2,0,0,4,1,10,5,7,6,2
MAIL1DTW,73,0,10,4,4,6,5,4,3,7,5,0,3,1,0
MAIL1E92,73,0,10,2,3,0,5,2,6,0,4,6,6,5,3
MAIL1ET9,73,0,1,4,0,3,4,4,4,0,6,6,10,8,2
MAIL1FBX,73,0,0,2,3,0,11,6,5,2,9,5,4,0,5
MAIL1FNT,73,0,5,4,7,6,4,10,6,0,3,3,0,2,2
MAIL1GWU,73,0,0,11,5,2,4,8,0,3,6,3,4,0,6
MAIL1H9A,73,0,0,5,0,4,2,4,4,2,10,9,5,5,2
MAIL1I92,73,0,0,2,4,4,0,6,1,6,10,5,7,4,3
MAIL1IH9,73,0,7,0,1,2,6,0,10,6,3,5,3,3,6
MAIL1JUA,73,0,8,5,10,0,5,3,2,4,0,4,4,4,3
MAIL1L1L,73,0,5,7,3,4,0,5,5,0,1,3,10,5,4
MAIL1LNZ,73,0,4,5,3,2,2,10,6,0,4,2,10,0,4
MAIL1LXX,73,0,6,4,0,5,4,2,7,3,0,6,3,2,10
MAIL1M7C,73,0,2,10,6,5,3,4,0,4,0,6,1,4,7
MAIL1N23,73,0,1,6,4,6,0,1,8,4,5,0,10,4,3
MAIL1NMQ,73,0,3,10,4,7,4,4,7,2,0,3,5,0,3
MAIL1O47,73,0,2,0,3,3,6,5,10,4,8,3,4,0,4
MAIL1OKQ,73,0,1,3,0,5,4,3,5,3,10,4,0,6,8
MAIL1PE6,73,0,5,6,4,4,3,10,0,6,5,3,4,2,0
MAIL1PG9,73,0,2,3,0,3,5,4,6,10,3,4,5,7,0
MAIL1PIW,73,0,3,7,0,4,2,2,10,4,0,3,8,6,3
MAIL1PYA,73,0,8,0,5,10,6,0,1,4,4,6,2,1,5
MAIL1Q9C,73,0,0,6,2,3,0,4,5,8,7,10,2,1,4
MAIL1RA6,73,0,3,6,3,2,3,10,6,7,4,5,3,0,0
MAIL1RAF,73,0,2,6,7,4,6,0,4,3,2,10,0,3,5
MAIL1SRS,73,0,5,4,3,4,0,10,3,2,9,4,2,6,0
MAIL1G4S,72,0,5,5,6,10,4,0,1,0,6,0,5,4,6
